ID_Persona;Ciudad;Edad;Nivel_Educativo;Estado_Laboral;Ingreso_Mensual;Sector_Economico;Meses_Desempleado
2772;Manta;25;Secundaria;Empleado;920.52;Servicios;0
2773;Cuenca;36;Tecnologico;Empleado;2495.75;Tecnologia;0
2774;Manta;50;Tecnologico;Subempleado;237.96;Construccion;0
2775;Ambato;19;Primaria;Subempleado;261.04;Agricultura;0
2776;Guayaquil;58;Universitario;Desempleado;0.0;Ninguno;34
2777;Guayaquil;57;Tecnologico;Subempleado;291.55;Servicios;0
2778;Guayaquil;57;Secundaria;Desempleado;0.0;Ninguno;3
2779;Guayaquil;43;Tecnologico;Subempleado;191.2;Tecnologia;0
2780;Guayaquil;62;Tecnologico;Desempleado;0.0;Ninguno;36
2781;Cuenca;19;Universitario;Subempleado;456.34;Agricultura;0
2782;Cuenca;49;Primaria;Desempleado;0.0;Ninguno;22
2783;Manta;33;Primaria;Empleado;2240.09;Comercio;0
2784;Quito;52;Primaria;Empleado;1916.01;Construccion;0
2785;Ambato;65;Tecnologico;Empleado;2404.94;Servicios;0
2786;Cuenca;38;Universitario;Empleado;2339.99;Manufactura;0
2787;Ambato;40;Tecnologico;Empleado;771.09;Servicios;0
2788;Quito;36;Primaria;Desempleado;0.0;Ninguno;11
2789;Guayaquil;18;Tecnologico;Empleado;669.35;Construccion;0
2790;Cuenca;51;Primaria;Empleado;1117.33;Servicios;0
2791;Cuenca;65;Tecnologico;Desempleado;0.0;Ninguno;16
2792;Cuenca;50;Universitario;Desempleado;0.0;Ninguno;26
2793;Guayaquil;33;Secundaria;Desempleado;0.0;Ninguno;8
2794;Quito;39;Tecnologico;Subempleado;343.45;Servicios;0
2795;Cuenca;54;Universitario;Subempleado;332.23;Comercio;0
2796;Cuenca;20;Tecnologico;Desempleado;0.0;Ninguno;23
2797;Manta;38;Tecnologico;Subempleado;236.73;Tecnologia;0
2798;Manta;39;Secundaria;Desempleado;0.0;Ninguno;24
2799;Cuenca;41;Primaria;Empleado;1909.42;Comercio;0
2800;Manta;29;Universitario;Empleado;1141.23;Agricultura;0
2801;Quito;35;Universitario;Empleado;962.9;Agricultura;0
2802;Quito;36;Universitario;Subempleado;418.88;Tecnologia;0
2803;Cuenca;24;Secundaria;Subempleado;102.49;Agricultura;0
2804;Guayaquil;34;Secundaria;Empleado;1642.04;Tecnologia;0
2805;Quito;18;Secundaria;Empleado;820.22;Servicios;0
2806;Ambato;50;Primaria;Subempleado;389.01;Tecnologia;0
2807;Quito;55;Universitario;Subempleado;166.55;Manufactura;0
2808;Ambato;28;Tecnologico;Subempleado;349.72;Comercio;0
2809;Ambato;52;Primaria;Empleado;2216.57;Construccion;0
2810;Guayaquil;45;Tecnologico;Desempleado;0.0;Ninguno;25
2811;Cuenca;61;Secundaria;Subempleado;160.54;Construccion;0
2812;Cuenca;63;Secundaria;Desempleado;0.0;Ninguno;28
2813;Ambato;51;Universitario;Empleado;612.44;Comercio;0
2814;Guayaquil;28;Universitario;Empleado;1865.34;Servicios;0
2815;Cuenca;27;Tecnologico;Empleado;1924.5;Servicios;0
2816;Guayaquil;29;Universitario;Desempleado;0.0;Ninguno;23
2817;Manta;27;Primaria;Empleado;1697.44;Manufactura;0
2818;Cuenca;54;Universitario;Desempleado;0.0;Ninguno;18
2819;Cuenca;44;Primaria;Desempleado;0.0;Ninguno;26
2820;Manta;19;Universitario;Desempleado;0.0;Ninguno;23
2821;Cuenca;32;Universitario;Empleado;718.76;Construccion;0
2822;Guayaquil;35;Universitario;Empleado;1583.16;Manufactura;0
2823;Quito;55;Tecnologico;Subempleado;438.08;Construccion;0
2824;Guayaquil;44;Universitario;Subempleado;263.74;Manufactura;0
2825;Cuenca;46;Primaria;Subempleado;428.23;Agricultura;0
2826;Guayaquil;39;Tecnologico;Empleado;2231.66;Tecnologia;0
2827;Guayaquil;44;Secundaria;Desempleado;0.0;Ninguno;6
2828;Quito;34;Secundaria;Desempleado;0.0;Ninguno;21
2829;Guayaquil;19;Primaria;Subempleado;105.24;Manufactura;0
2830;Cuenca;62;Secundaria;Subempleado;407.97;Comercio;0
2831;Quito;64;Primaria;Desempleado;0.0;Ninguno;20
2832;Quito;40;Universitario;Empleado;532.02;Servicios;0
2833;Manta;47;Tecnologico;Desempleado;0.0;Ninguno;31
2834;Ambato;44;Secundaria;Desempleado;0.0;Ninguno;24
2835;Cuenca;19;Universitario;Desempleado;0.0;Ninguno;6
2836;Quito;26;Primaria;Desempleado;0.0;Ninguno;21
2837;Manta;38;Primaria;Subempleado;301.1;Comercio;0
2838;Guayaquil;44;Secundaria;Subempleado;409.94;Agricultura;0
2839;Ambato;62;Universitario;Desempleado;0.0;Ninguno;21
2840;Cuenca;37;Universitario;Subempleado;392.49;Comercio;0
2841;Cuenca;53;Universitario;Empleado;2179.01;Construccion;0
2842;Cuenca;31;Primaria;Subempleado;367.32;Agricultura;0
2843;Quito;32;Universitario;Empleado;1223.36;Comercio;0
2844;Guayaquil;42;Primaria;Subempleado;215.67;Agricultura;0
2845;Guayaquil;41;Universitario;Empleado;749.03;Comercio;0
2846;Cuenca;60;Tecnologico;Subempleado;224.17;Tecnologia;0
2847;Cuenca;22;Universitario;Empleado;955.71;Comercio;0
2848;Guayaquil;32;Secundaria;Subempleado;169.88;Agricultura;0
2849;Guayaquil;59;Universitario;Empleado;1580.36;Tecnologia;0
2850;Manta;18;Universitario;Empleado;1999.47;Manufactura;0
2851;Cuenca;54;Tecnologico;Subempleado;228.24;Servicios;0
2852;Manta;34;Universitario;Desempleado;0.0;Ninguno;29
2853;Guayaquil;18;Primaria;Desempleado;0.0;Ninguno;17
2854;Guayaquil;60;Secundaria;Subempleado;189.81;Agricultura;0
2855;Ambato;51;Tecnologico;Empleado;611.31;Manufactura;0
2856;Manta;30;Secundaria;Subempleado;308.26;Manufactura;0
2857;Guayaquil;40;Secundaria;Empleado;2141.37;Comercio;0
2858;Ambato;41;Tecnologico;Desempleado;0.0;Ninguno;24
2859;Quito;51;Universitario;Desempleado;0.0;Ninguno;9
2860;Ambato;23;Universitario;Subempleado;171.77;Construccion;0
2861;Quito;24;Tecnologico;Empleado;1174.29;Construccion;0
2862;Manta;29;Secundaria;Subempleado;442.42;Servicios;0
2863;Guayaquil;28;Primaria;Empleado;2429.04;Manufactura;0
2864;Manta;54;Primaria;Desempleado;0.0;Ninguno;32
2865;Cuenca;34;Universitario;Empleado;1936.43;Servicios;0
2866;Guayaquil;32;Secundaria;Subempleado;100.32;Comercio;0
2867;Quito;40;Tecnologico;Desempleado;0.0;Ninguno;22
2868;Ambato;45;Primaria;Desempleado;0.0;Ninguno;18
2869;Cuenca;36;Secundaria;Desempleado;0.0;Ninguno;10
2870;Manta;19;Secundaria;Subempleado;228.05;Construccion;0
2871;Cuenca;26;Tecnologico;Subempleado;118.18;Construccion;0
2872;Guayaquil;35;Tecnologico;Desempleado;0.0;Ninguno;7
2873;Quito;34;Primaria;Desempleado;0.0;Ninguno;20
2874;Ambato;64;Tecnologico;Subempleado;125.33;Tecnologia;0
2875;Guayaquil;62;Universitario;Desempleado;0.0;Ninguno;13
2876;Manta;54;Secundaria;Desempleado;0.0;Ninguno;18
2877;Guayaquil;30;Universitario;Subempleado;391.07;Manufactura;0
2878;Manta;62;Universitario;Subempleado;406.18;Construccion;0
2879;Manta;25;Secundaria;Empleado;2158.09;Construccion;0
2880;Quito;46;Universitario;Empleado;1367.92;Servicios;0
2881;Cuenca;44;Tecnologico;Subempleado;182.26;Manufactura;0
2882;Guayaquil;28;Secundaria;Empleado;678.82;Agricultura;0
2883;Cuenca;27;Tecnologico;Empleado;712.56;Construccion;0
2884;Manta;23;Primaria;Desempleado;0.0;Ninguno;15
2885;Cuenca;54;Secundaria;Desempleado;0.0;Ninguno;10
2886;Quito;37;Primaria;Subempleado;144.73;Agricultura;0
2887;Quito;41;Secundaria;Desempleado;0.0;Ninguno;4
2888;Guayaquil;20;Tecnologico;Desempleado;0.0;Ninguno;21
2889;Guayaquil;36;Tecnologico;Empleado;645.74;Tecnologia;0
2890;Cuenca;41;Secundaria;Empleado;1868.52;Comercio;0
2891;Manta;39;Primaria;Empleado;1407.05;Agricultura;0
2892;Guayaquil;19;Universitario;Empleado;778.28;Servicios;0
2893;Manta;19;Tecnologico;Subempleado;320.76;Manufactura;0
2894;Quito;41;Secundaria;Subempleado;121.8;Tecnologia;0
2895;Quito;24;Secundaria;Desempleado;0.0;Ninguno;6
2896;Manta;38;Universitario;Desempleado;0.0;Ninguno;4
2897;Guayaquil;53;Universitario;Empleado;2221.23;Agricultura;0
2898;Ambato;33;Secundaria;Empleado;2057.87;Agricultura;0
2899;Cuenca;30;Universitario;Desempleado;0.0;Ninguno;32
2900;Guayaquil;42;Primaria;Subempleado;425.01;Agricultura;0
2901;Cuenca;21;Tecnologico;Subempleado;428.56;Agricultura;0
2902;Guayaquil;26;Secundaria;Subempleado;364.81;Agricultura;0
2903;Cuenca;42;Secundaria;Empleado;996.81;Comercio;0
2904;Guayaquil;19;Tecnologico;Desempleado;0.0;Ninguno;25
2905;Guayaquil;22;Secundaria;Subempleado;253.85;Agricultura;0
2906;Quito;31;Primaria;Empleado;1802.52;Agricultura;0
2907;Quito;64;Primaria;Desempleado;0.0;Ninguno;31
2908;Manta;46;Universitario;Subempleado;387.53;Comercio;0
2909;Quito;35;Tecnologico;Empleado;1871.94;Comercio;0
2910;Guayaquil;44;Primaria;Empleado;1706.18;Comercio;0
2911;Quito;48;Universitario;Desempleado;0.0;Ninguno;11
2912;Cuenca;63;Secundaria;Empleado;1697.57;Tecnologia;0
2913;Cuenca;33;Primaria;Subempleado;334.94;Agricultura;0
2914;Ambato;26;Tecnologico;Empleado;1556.55;Comercio;0
2915;Quito;19;Primaria;Empleado;2276.23;Agricultura;0
2916;Quito;24;Secundaria;Subempleado;166.57;Comercio;0
2917;Quito;32;Universitario;Empleado;1951.63;Construccion;0
2918;Guayaquil;52;Secundaria;Subempleado;186.99;Agricultura;0
2919;Cuenca;57;Secundaria;Desempleado;0.0;Ninguno;1
2920;Manta;51;Tecnologico;Desempleado;0.0;Ninguno;1
2921;Ambato;49;Secundaria;Subempleado;361.7;Agricultura;0
2922;Cuenca;47;Secundaria;Subempleado;116.15;Construccion;0
2923;Cuenca;46;Universitario;Empleado;1584.92;Agricultura;0
2924;Cuenca;53;Tecnologico;Desempleado;0.0;Ninguno;19
2925;Cuenca;39;Secundaria;Subempleado;439.81;Tecnologia;0
2926;Cuenca;48;Universitario;Empleado;2259.36;Comercio;0
2927;Cuenca;30;Universitario;Empleado;811.49;Construccion;0
2928;Quito;30;Tecnologico;Desempleado;0.0;Ninguno;10
2929;Quito;35;Primaria;Empleado;2218.27;Tecnologia;0
2930;Guayaquil;57;Primaria;Subempleado;121.45;Tecnologia;0
2931;Quito;36;Universitario;Desempleado;0.0;Ninguno;7
2932;Cuenca;50;Secundaria;Subempleado;444.14;Tecnologia;0
2933;Quito;23;Primaria;Subempleado;169.48;Manufactura;0
2934;Quito;28;Secundaria;Desempleado;0.0;Ninguno;22
2935;Manta;46;Universitario;Desempleado;0.0;Ninguno;29
2936;Manta;47;Primaria;Subempleado;108.97;Agricultura;0
2937;Cuenca;37;Tecnologico;Subempleado;230.34;Servicios;0
2938;Guayaquil;40;Primaria;Desempleado;0.0;Ninguno;25
2939;Ambato;58;Tecnologico;Desempleado;0.0;Ninguno;14
2940;Cuenca;33;Primaria;Subempleado;169.12;Servicios;0
2941;Cuenca;54;Primaria;Subempleado;101.55;Comercio;0
2942;Guayaquil;24;Primaria;Desempleado;0.0;Ninguno;17
2943;Ambato;30;Tecnologico;Subempleado;412.11;Comercio;0
2944;Ambato;35;Universitario;Empleado;1777.75;Construccion;0
2945;Manta;25;Universitario;Desempleado;0.0;Ninguno;35
2946;Cuenca;41;Primaria;Empleado;1024.23;Agricultura;0
2947;Quito;52;Secundaria;Empleado;844.18;Servicios;0
2948;Quito;21;Universitario;Desempleado;0.0;Ninguno;29
2949;Manta;51;Tecnologico;Empleado;1779.01;Agricultura;0
2950;Guayaquil;23;Tecnologico;Desempleado;0.0;Ninguno;27
2951;Guayaquil;60;Tecnologico;Subempleado;315.07;Comercio;0
2952;Ambato;51;Tecnologico;Subempleado;198.46;Manufactura;0
2953;Ambato;39;Tecnologico;Subempleado;393.84;Agricultura;0
2954;Guayaquil;65;Universitario;Desempleado;0.0;Ninguno;2
2955;Manta;20;Tecnologico;Desempleado;0.0;Ninguno;21
2956;Quito;47;Primaria;Subempleado;143.02;Agricultura;0
2957;Cuenca;64;Secundaria;Subempleado;305.19;Construccion;0
2958;Quito;49;Secundaria;Subempleado;413.83;Tecnologia;0
2959;Quito;31;Secundaria;Desempleado;0.0;Ninguno;21
2960;Quito;41;Secundaria;Empleado;1629.49;Comercio;0
2961;Ambato;52;Secundaria;Subempleado;160.64;Servicios;0
2962;Ambato;25;Secundaria;Subempleado;144.21;Construccion;0
2963;Quito;46;Secundaria;Empleado;1396.33;Tecnologia;0
2964;Ambato;27;Primaria;Desempleado;0.0;Ninguno;31
2965;Guayaquil;24;Tecnologico;Empleado;1076.23;Agricultura;0
2966;Quito;22;Universitario;Desempleado;0.0;Ninguno;2
2967;Guayaquil;20;Secundaria;Desempleado;0.0;Ninguno;32
2968;Manta;54;Secundaria;Desempleado;0.0;Ninguno;21
2969;Ambato;59;Primaria;Desempleado;0.0;Ninguno;29
2970;Manta;25;Universitario;Subempleado;455.49;Manufactura;0
2971;Quito;61;Secundaria;Empleado;1714.9;Manufactura;0
2972;Guayaquil;49;Tecnologico;Desempleado;0.0;Ninguno;2
2973;Guayaquil;44;Universitario;Desempleado;0.0;Ninguno;8
2974;Quito;40;Secundaria;Desempleado;0.0;Ninguno;7
2975;Guayaquil;21;Tecnologico;Empleado;1110.11;Tecnologia;0
2976;Cuenca;32;Secundaria;Subempleado;145.57;Comercio;0
2977;Cuenca;61;Secundaria;Desempleado;0.0;Ninguno;26
2978;Guayaquil;46;Tecnologico;Subempleado;407.07;Agricultura;0
2979;Quito;41;Universitario;Empleado;864.21;Agricultura;0
2980;Ambato;38;Secundaria;Subempleado;331.84;Tecnologia;0
2981;Quito;53;Tecnologico;Subempleado;302.86;Manufactura;0
2982;Quito;61;Tecnologico;Desempleado;0.0;Ninguno;24
2983;Quito;22;Primaria;Empleado;796.6;Servicios;0
2984;Guayaquil;25;Tecnologico;Subempleado;215.68;Construccion;0
2985;Cuenca;29;Primaria;Desempleado;0.0;Ninguno;13
2986;Manta;49;Tecnologico;Desempleado;0.0;Ninguno;32
2987;Quito;62;Primaria;Empleado;2105.72;Servicios;0
2988;Ambato;37;Tecnologico;Subempleado;346.78;Tecnologia;0
2989;Cuenca;18;Secundaria;Empleado;1239.75;Servicios;0
2990;Ambato;25;Universitario;Desempleado;0.0;Ninguno;10
2991;Ambato;33;Tecnologico;Empleado;1572.92;Servicios;0
2992;Ambato;36;Secundaria;Subempleado;122.07;Manufactura;0
2993;Manta;51;Primaria;Desempleado;0.0;Ninguno;15
2994;Cuenca;62;Tecnologico;Subempleado;248.17;Tecnologia;0
2995;Ambato;56;Primaria;Empleado;2193.25;Manufactura;0
2996;Ambato;19;Tecnologico;Empleado;831.18;Servicios;0
2997;Quito;46;Secundaria;Subempleado;287.63;Tecnologia;0
2998;Guayaquil;45;Universitario;Empleado;917.86;Agricultura;0
2999;Manta;57;Primaria;Empleado;465.27;Tecnologia;0
3000;Quito;26;Primaria;Subempleado;337.62;Servicios;0
3001;Ambato;56;Secundaria;Subempleado;193.48;Servicios;0
3002;Ambato;50;Secundaria;Desempleado;0.0;Ninguno;9
3003;Manta;19;Universitario;Subempleado;135.92;Servicios;0
3004;Manta;43;Universitario;Empleado;485.68;Manufactura;0
3005;Quito;60;Tecnologico;Subempleado;268.75;Tecnologia;0
3006;Cuenca;61;Secundaria;Subempleado;146.24;Manufactura;0
3007;Guayaquil;57;Universitario;Desempleado;0.0;Ninguno;35
3008;Quito;46;Tecnologico;Subempleado;391.47;Tecnologia;0
3009;Ambato;41;Primaria;Empleado;1903.64;Agricultura;0
3010;Cuenca;53;Secundaria;Empleado;2130.8;Manufactura;0
3011;Manta;33;Primaria;Subempleado;223.18;Agricultura;0
3012;Cuenca;54;Universitario;Desempleado;0.0;Ninguno;16
3013;Guayaquil;64;Tecnologico;Empleado;1456.28;Servicios;0
3014;Manta;43;Primaria;Subempleado;423.19;Construccion;0
3015;Guayaquil;36;Secundaria;Subempleado;292.81;Tecnologia;0
3016;Manta;18;Secundaria;Subempleado;375.76;Servicios;0
3017;Ambato;46;Secundaria;Subempleado;333.7;Construccion;0
3018;Guayaquil;60;Tecnologico;Desempleado;0.0;Ninguno;35
3019;Quito;56;Tecnologico;Empleado;1629.69;Comercio;0
3020;Ambato;62;Universitario;Desempleado;0.0;Ninguno;23
3021;Ambato;21;Tecnologico;Desempleado;0.0;Ninguno;2
3022;Ambato;19;Tecnologico;Desempleado;0.0;Ninguno;11
3023;Manta;58;Tecnologico;Empleado;1816.39;Agricultura;0
3024;Manta;55;Primaria;Subempleado;449.1;Comercio;0
3025;Quito;39;Primaria;Subempleado;219.66;Servicios;0
3026;Quito;36;Tecnologico;Desempleado;0.0;Ninguno;12
3027;Cuenca;47;Tecnologico;Empleado;2488.02;Comercio;0
3028;Manta;53;Universitario;Desempleado;0.0;Ninguno;20
3029;Ambato;20;Primaria;Desempleado;0.0;Ninguno;29
3030;Manta;33;Secundaria;Desempleado;0.0;Ninguno;18
3031;Cuenca;39;Primaria;Empleado;1524.65;Agricultura;0
3032;Manta;24;Secundaria;Subempleado;277.24;Construccion;0
3033;Cuenca;35;Secundaria;Empleado;1903.84;Tecnologia;0
3034;Cuenca;18;Tecnologico;Desempleado;0.0;Ninguno;36
3035;Quito;45;Universitario;Desempleado;0.0;Ninguno;29
3036;Quito;33;Universitario;Desempleado;0.0;Ninguno;28
3037;Guayaquil;22;Secundaria;Empleado;2476.8;Servicios;0
3038;Cuenca;54;Tecnologico;Subempleado;238.75;Agricultura;0
3039;Cuenca;35;Primaria;Empleado;1914.87;Tecnologia;0
3040;Cuenca;55;Universitario;Empleado;2270.52;Manufactura;0
3041;Ambato;50;Primaria;Empleado;1902.76;Manufactura;0
3042;Manta;63;Tecnologico;Empleado;1301.16;Construccion;0
3043;Guayaquil;51;Secundaria;Subempleado;282.71;Manufactura;0
3044;Guayaquil;63;Universitario;Subempleado;290.48;Tecnologia;0
3045;Quito;51;Universitario;Desempleado;0.0;Ninguno;3
3046;Cuenca;21;Tecnologico;Empleado;951.65;Agricultura;0
3047;Ambato;48;Tecnologico;Desempleado;0.0;Ninguno;21
3048;Quito;58;Universitario;Subempleado;346.09;Manufactura;0
3049;Guayaquil;58;Secundaria;Empleado;641.29;Construccion;0
3050;Ambato;36;Tecnologico;Subempleado;420.7;Construccion;0
3051;Cuenca;27;Tecnologico;Empleado;2334.21;Tecnologia;0
3052;Cuenca;36;Secundaria;Subempleado;324.09;Comercio;0
3053;Ambato;44;Secundaria;Empleado;1025.27;Agricultura;0
3054;Ambato;61;Secundaria;Subempleado;200.27;Tecnologia;0
3055;Cuenca;26;Universitario;Desempleado;0.0;Ninguno;22
3056;Guayaquil;61;Primaria;Subempleado;386.65;Manufactura;0
3057;Ambato;38;Primaria;Subempleado;240.41;Comercio;0
3058;Manta;37;Universitario;Subempleado;276.81;Comercio;0
3059;Quito;37;Primaria;Empleado;690.94;Manufactura;0
3060;Cuenca;29;Tecnologico;Empleado;1984.22;Comercio;0
3061;Guayaquil;29;Secundaria;Desempleado;0.0;Ninguno;36
3062;Manta;56;Tecnologico;Desempleado;0.0;Ninguno;17
3063;Quito;62;Tecnologico;Subempleado;179.47;Tecnologia;0
3064;Cuenca;40;Secundaria;Desempleado;0.0;Ninguno;32
3065;Quito;38;Universitario;Empleado;1097.64;Agricultura;0
3066;Ambato;46;Primaria;Desempleado;0.0;Ninguno;36
3067;Quito;61;Universitario;Subempleado;417.78;Agricultura;0
3068;Guayaquil;54;Primaria;Empleado;805.24;Construccion;0
3069;Cuenca;49;Universitario;Subempleado;299.06;Comercio;0
3070;Guayaquil;46;Tecnologico;Empleado;1184.47;Agricultura;0
3071;Guayaquil;43;Universitario;Desempleado;0.0;Ninguno;15
3072;Cuenca;46;Primaria;Subempleado;307.29;Servicios;0
3073;Guayaquil;27;Universitario;Desempleado;0.0;Ninguno;26
3074;Guayaquil;24;Universitario;Empleado;992.66;Comercio;0
3075;Ambato;47;Universitario;Desempleado;0.0;Ninguno;13
3076;Guayaquil;22;Primaria;Empleado;1429.63;Agricultura;0
3077;Manta;36;Secundaria;Subempleado;105.48;Comercio;0
3078;Quito;60;Secundaria;Subempleado;224.46;Manufactura;0
3079;Cuenca;46;Primaria;Empleado;1758.97;Servicios;0
3080;Guayaquil;51;Primaria;Empleado;2243.49;Comercio;0
3081;Manta;46;Secundaria;Subempleado;129.96;Comercio;0
3082;Quito;35;Tecnologico;Desempleado;0.0;Ninguno;5
3083;Cuenca;52;Secundaria;Desempleado;0.0;Ninguno;22
3084;Quito;22;Primaria;Desempleado;0.0;Ninguno;9
3085;Manta;18;Universitario;Empleado;465.66;Agricultura;0
3086;Ambato;33;Primaria;Empleado;1865.91;Comercio;0
3087;Ambato;29;Tecnologico;Desempleado;0.0;Ninguno;6
3088;Quito;58;Universitario;Subempleado;350.31;Agricultura;0
3089;Guayaquil;42;Primaria;Subempleado;417.75;Construccion;0
3090;Guayaquil;41;Secundaria;Desempleado;0.0;Ninguno;32
3091;Guayaquil;51;Tecnologico;Empleado;979.76;Tecnologia;0
3092;Quito;53;Primaria;Desempleado;0.0;Ninguno;23
3093;Ambato;31;Tecnologico;Desempleado;0.0;Ninguno;21
3094;Manta;28;Secundaria;Empleado;1894.42;Comercio;0
3095;Manta;52;Universitario;Desempleado;0.0;Ninguno;32
3096;Cuenca;24;Primaria;Empleado;1710.66;Construccion;0
3097;Guayaquil;65;Secundaria;Desempleado;0.0;Ninguno;8
3098;Manta;30;Universitario;Desempleado;0.0;Ninguno;30
3099;Quito;58;Secundaria;Desempleado;0.0;Ninguno;4
3100;Manta;30;Tecnologico;Desempleado;0.0;Ninguno;3
3101;Quito;60;Tecnologico;Empleado;1263.79;Comercio;0
3102;Guayaquil;37;Universitario;Desempleado;0.0;Ninguno;15
3103;Guayaquil;45;Secundaria;Desempleado;0.0;Ninguno;35
3104;Cuenca;57;Tecnologico;Desempleado;0.0;Ninguno;1
3105;Quito;42;Tecnologico;Empleado;747.23;Construccion;0
3106;Cuenca;22;Primaria;Subempleado;131.03;Construccion;0
3107;Guayaquil;47;Primaria;Subempleado;438.41;Servicios;0
3108;Cuenca;38;Primaria;Desempleado;0.0;Ninguno;4
3109;Manta;58;Secundaria;Empleado;2427.69;Manufactura;0
3110;Ambato;39;Secundaria;Empleado;1153.59;Comercio;0
3111;Ambato;22;Primaria;Desempleado;0.0;Ninguno;22
3112;Quito;21;Tecnologico;Empleado;1863.19;Tecnologia;0
3113;Guayaquil;18;Primaria;Subempleado;235.42;Agricultura;0
3114;Guayaquil;45;Primaria;Empleado;1781.57;Construccion;0
3115;Cuenca;65;Secundaria;Empleado;1396.14;Comercio;0
3116;Guayaquil;20;Secundaria;Subempleado;448.01;Tecnologia;0
3117;Quito;53;Universitario;Subempleado;350.52;Tecnologia;0
3118;Quito;31;Tecnologico;Subempleado;216.91;Agricultura;0
3119;Guayaquil;28;Secundaria;Desempleado;0.0;Ninguno;28
3120;Quito;44;Secundaria;Empleado;1237.36;Tecnologia;0
3121;Cuenca;51;Universitario;Subempleado;416.34;Manufactura;0
3122;Ambato;40;Universitario;Desempleado;0.0;Ninguno;18
3123;Guayaquil;43;Tecnologico;Subempleado;420.73;Servicios;0
3124;Ambato;43;Tecnologico;Empleado;1907.45;Manufactura;0
3125;Cuenca;40;Secundaria;Desempleado;0.0;Ninguno;3
3126;Guayaquil;50;Primaria;Desempleado;0.0;Ninguno;14
3127;Manta;56;Tecnologico;Desempleado;0.0;Ninguno;12
3128;Manta;29;Tecnologico;Subempleado;425.21;Construccion;0
3129;Manta;50;Secundaria;Empleado;789.35;Construccion;0
3130;Manta;45;Tecnologico;Desempleado;0.0;Ninguno;20
3131;Cuenca;41;Primaria;Subempleado;103.94;Servicios;0
3132;Cuenca;65;Secundaria;Empleado;1742.21;Servicios;0
3133;Manta;20;Primaria;Empleado;2325.16;Manufactura;0
3134;Quito;58;Secundaria;Desempleado;0.0;Ninguno;25
3135;Quito;30;Universitario;Desempleado;0.0;Ninguno;30
3136;Cuenca;33;Tecnologico;Empleado;1554.6;Comercio;0
3137;Quito;21;Universitario;Subempleado;162.94;Construccion;0
3138;Ambato;33;Primaria;Desempleado;0.0;Ninguno;23
3139;Guayaquil;29;Secundaria;Desempleado;0.0;Ninguno;7
3140;Manta;37;Tecnologico;Empleado;1241.41;Comercio;0
3141;Manta;45;Tecnologico;Desempleado;0.0;Ninguno;28
3142;Ambato;55;Tecnologico;Empleado;1928.43;Comercio;0
3143;Cuenca;18;Secundaria;Subempleado;303.95;Tecnologia;0
3144;Quito;24;Tecnologico;Desempleado;0.0;Ninguno;28
3145;Quito;59;Secundaria;Empleado;1758.22;Servicios;0
3146;Cuenca;39;Secundaria;Subempleado;147.64;Servicios;0
3147;Guayaquil;47;Tecnologico;Empleado;1061.36;Comercio;0
3148;Ambato;32;Secundaria;Empleado;612.24;Servicios;0
3149;Guayaquil;21;Universitario;Desempleado;0.0;Ninguno;35
3150;Cuenca;45;Universitario;Subempleado;307.62;Comercio;0
3151;Cuenca;31;Primaria;Subempleado;379.51;Construccion;0
3152;Quito;65;Primaria;Desempleado;0.0;Ninguno;7
3153;Cuenca;33;Primaria;Desempleado;0.0;Ninguno;13
3154;Manta;56;Secundaria;Desempleado;0.0;Ninguno;20
3155;Manta;51;Secundaria;Empleado;1587.93;Manufactura;0
3156;Ambato;59;Tecnologico;Subempleado;244.85;Manufactura;0
3157;Guayaquil;40;Tecnologico;Subempleado;238.33;Comercio;0
3158;Manta;52;Primaria;Empleado;1567.15;Construccion;0
3159;Manta;44;Primaria;Empleado;1926.41;Manufactura;0
3160;Quito;62;Primaria;Subempleado;268.93;Agricultura;0
3161;Ambato;41;Universitario;Empleado;1891.32;Tecnologia;0
3162;Manta;48;Primaria;Empleado;1429.43;Servicios;0
3163;Ambato;53;Tecnologico;Empleado;811.9;Manufactura;0
3164;Manta;25;Tecnologico;Subempleado;301.26;Servicios;0
3165;Cuenca;54;Universitario;Subempleado;225.35;Agricultura;0
3166;Ambato;50;Tecnologico;Empleado;1880.5;Servicios;0
3167;Quito;56;Primaria;Subempleado;349.5;Tecnologia;0
3168;Ambato;42;Primaria;Empleado;2312.74;Construccion;0
3169;Manta;27;Tecnologico;Subempleado;253.58;Comercio;0
3170;Ambato;44;Universitario;Empleado;1995.71;Manufactura;0
3171;Cuenca;55;Secundaria;Subempleado;362.35;Agricultura;0
3172;Cuenca;56;Tecnologico;Subempleado;391.11;Servicios;0
3173;Quito;39;Primaria;Empleado;1470.93;Tecnologia;0
3174;Manta;60;Universitario;Desempleado;0.0;Ninguno;14
3175;Cuenca;59;Universitario;Desempleado;0.0;Ninguno;33
3176;Quito;46;Secundaria;Empleado;2177.05;Agricultura;0
3177;Quito;38;Primaria;Empleado;1162.96;Servicios;0
3178;Manta;52;Tecnologico;Empleado;1374.79;Servicios;0
3179;Quito;26;Universitario;Empleado;1758.96;Agricultura;0
3180;Cuenca;18;Secundaria;Desempleado;0.0;Ninguno;32
3181;Cuenca;45;Universitario;Empleado;570.39;Manufactura;0
3182;Manta;24;Secundaria;Empleado;948.9;Servicios;0
3183;Cuenca;27;Primaria;Subempleado;228.52;Manufactura;0
